Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type,Engagement Rate,Day of the Week,Hour
2023-01-24 07:01:00,CSGO,Twitter,Community Engagement ,8314,676,Video,0.0813086360356026,Tuesday,7
2023-01-24 06:58:00,General,Instagram,Community Engagement ,5070,0,Photo,0.0,Tuesday,6
2023-01-24 06:57:00,CSGO,Twitter,Community Engagement ,2122,101,Photo,0.04759660697455231,Tuesday,6
2023-01-24 06:33:00,CSGO,Twitter,Community Engagement ,5939,623,Video,0.10489981478363361,Tuesday,6
2023-01-24 06:23:00,CSGO,Twitter,Community Engagement ,3659,468,Video,0.1279037988521454,Tuesday,6
2023-01-24 06:01:00,General,Instagram,Community Engagement ,5605,0,Photo,0.0,Tuesday,6
2023-01-24 06:01:00,CSGO,Twitter,Community Engagement ,4710,138,Photo,0.02929936305732484,Tuesday,6
2023-01-23 19:05:00,General,Twitter,Community Engagement ,341,18,Text,0.05278592375366569,Monday,19
2023-01-23 15:57:00,DOTA2,Twitter,N/A ,1541,224,Video,0.14536015574302402,Monday,15
2023-01-23 15:57:00,General,Facebook,N/A ,28137,4813,Video,0.17105590503607349,Monday,15
2023-01-23 14:31:00,General,Instagram,N/A ,5368,0,Photo,0.0,Monday,14
2023-01-23 14:30:00,General,Twitter,Community Engagement ,21470,212,Photo,0.009874243129948767,Monday,14
2023-01-23 14:16:00,General,Instagram,N/A ,179,1,Video,0.00558659217877095,Monday,14
2023-01-23 14:15:00,DOTA2,Twitter,N/A ,542,13,Text,0.023985239852398525,Monday,14
2023-01-23 14:14:00,General,YouTube,N/A ,5070,153,Video,0.03017751479289941,Monday,14
2023-01-23 14:14:00,DOTA2,Twitter,N/A ,622,18,Text,0.028938906752411574,Monday,14
2023-01-23 14:10:00,General,TikTok,N/A ,1603,128,Video,0.07985028072364317,Monday,14
2023-01-23 13:09:00,General,Instagram,N/A ,6180,0,Photo,0.0,Monday,13
2023-01-23 13:09:00,General,Twitter,Community Engagement ,15715,103,Photo,0.006554247534202991,Monday,13
2023-01-23 12:47:00,General,Twitter,N/A ,451,11,Text,0.024390243902439025,Monday,12
2023-01-23 12:26:00,DOTA2,Twitter,N/A ,69,8,Text,0.11594202898550725,Monday,12
2023-01-23 12:23:00,General,Facebook,N/A ,51864,8664,Photo,0.16705229060620083,Monday,12
2023-01-23 12:22:00,DOTA2,Twitter,N/A ,5056,329,Photo,0.06507120253164557,Monday,12
2023-01-23 11:38:00,General,Facebook,Community Engagement ,39880,2124,Photo,0.05325977933801404,Monday,11
2023-01-23 11:00:00,General,Instagram,Community Engagement ,38933,1360,Photo,0.03493180592299592,Monday,11
2023-01-23 11:00:00,General,Twitter,Community Engagement ,120607,1910,Photo,0.015836560066994455,Monday,11
2023-01-23 09:55:00,CSGO,Twitter,N/A ,372,14,Text,0.03763440860215054,Monday,9
2023-01-23 09:34:00,General,TikTok,N/A ,470,54,Video,0.1148936170212766,Monday,9
2023-01-23 09:19:00,General,Instagram,N/A ,13477,192,Video,0.014246494026860576,Monday,9
2023-01-23 08:46:00,General,Twitter,N/A ,1716,20,Text,0.011655011655011656,Monday,8
2023-01-22 19:30:00,General,Facebook,Community Engagement ,15207,1098,Video,0.07220359045176564,Sunday,19
2023-01-22 18:56:00,General,Twitter,Community Engagement ,25487,164,Text,0.006434652960332719,Sunday,18
2023-01-22 17:23:00,General,Twitter,N/A ,5406,78,Text,0.014428412874583796,Sunday,17
2023-01-22 17:14:00,DOTA2,Twitter,N/A ,210,4,Text,0.01904761904761905,Sunday,17
2023-01-22 17:11:00,General,Facebook,N/A ,43692,11795,Photo,0.26995788702737344,Sunday,17
2023-01-22 17:11:00,DOTA2,Twitter,N/A ,3089,280,Photo,0.09064422143088378,Sunday,17
2023-01-22 17:05:00,General,Instagram,N/A ,7643,0,Photo,0.0,Sunday,17
2023-01-22 17:04:00,General,Facebook,Community Engagement ,30556,2130,Photo,0.06970807697342585,Sunday,17
2023-01-22 17:03:00,General,Facebook,N/A ,40580,6751,Photo,0.16636274026614095,Sunday,17
2023-01-22 17:02:00,DOTA2,Twitter,N/A ,5846,368,Photo,0.06294902497434143,Sunday,17
2023-01-22 16:14:00,General,Facebook,N/A ,45193,7531,Photo,0.1666408514592968,Sunday,16
2023-01-22 16:13:00,DOTA2,Twitter,N/A ,2495,161,Photo,0.06452905811623247,Sunday,16
2023-01-22 15:54:00,General,Facebook,N/A ,32649,4202,Text,0.12870225734325708,Sunday,15
2023-01-22 15:53:00,DOTA2,Twitter,N/A ,3431,195,Text,0.05683474205770912,Sunday,15
2023-01-22 15:13:00,General,Facebook,N/A ,39541,6427,Photo,0.16254014820060192,Sunday,15
2023-01-22 15:13:00,DOTA2,Twitter,N/A ,2498,149,Photo,0.059647718174539635,Sunday,15
2023-01-22 15:12:00,General,Instagram,N/A ,8523,0,Photo,0.0,Sunday,15
2023-01-22 15:12:00,General,Facebook,Community Engagement ,13907,331,Photo,0.023800963543539225,Sunday,15
2023-01-22 15:02:00,General,Twitter,N/A ,1330,22,Text,0.016541353383458645,Sunday,15
2023-01-22 15:00:00,General,Twitter,N/A ,778,9,Text,0.011568123393316195,Sunday,15
2023-01-22 14:32:00,General,Instagram,N/A ,11912,205,Video,0.01720953660174614,Sunday,14
2023-01-22 14:30:00,General,Instagram,Community Engagement ,18361,900,Photo,0.04901693807526823,Sunday,14
2023-01-22 13:44:00,General,YouTube,N/A ,533,23,Video,0.043151969981238276,Sunday,13
2023-01-22 13:31:00,General,TikTok,N/A ,767,88,Video,0.11473272490221642,Sunday,13
2023-01-22 12:51:00,DOTA2,Twitter,N/A ,1621,104,Photo,0.06415792720542875,Sunday,12
2023-01-22 11:32:00,General,TikTok,N/A ,367,22,Video,0.05994550408719346,Sunday,11
2023-01-22 11:05:00,General,Twitter,N/A ,156,5,Text,0.03205128205128205,Sunday,11
2023-01-22 11:04:00,General,Twitter,N/A ,329,9,Link,0.02735562310030395,Sunday,11
2023-01-22 11:04:00,General,Twitter,Community Engagement ,38750,2215,Video,0.057161290322580646,Sunday,11
2023-01-22 09:58:00,DOTA2,Twitter,N/A ,911,56,Photo,0.06147091108671789,Sunday,9
2023-01-22 09:58:00,DOTA2,Twitter,N/A ,3735,254,Photo,0.0680053547523427,Sunday,9
2023-01-22 09:57:00,General,Facebook,N/A ,34648,5415,Photo,0.15628607711844839,Sunday,9
2023-01-22 09:00:00,General,Twitter,Community Engagement ,25169,288,Photo,0.011442647701537606,Sunday,9
2023-01-22 09:00:00,General,Facebook,Community Engagement ,40101,2520,Photo,0.06284132565272686,Sunday,9
2023-01-21 19:18:00,General,Instagram,N/A ,4888,0,Photo,0.0,Saturday,19
2023-01-21 18:45:00,General,Instagram,N/A ,4827,0,Photo,0.0,Saturday,18
2023-01-21 18:44:00,General,Twitter,Community Engagement ,15100,106,Photo,0.007019867549668875,Saturday,18
2023-01-21 17:59:00,General,Twitter,N/A ,1805,46,Video,0.02548476454293629,Saturday,17
2023-01-21 17:54:00,General,Twitter,Community Engagement ,25422,1593,Photo,0.06266226103375029,Saturday,17
2023-01-21 17:52:00,General,Twitter,N/A ,4079,51,Text,0.0125030644765874,Saturday,17
2023-01-21 17:48:00,General,YouTube,N/A ,2931,199,Video,0.0678949164107813,Saturday,17
2023-01-21 17:05:00,General,Instagram,N/A ,4318,0,Photo,0.0,Saturday,17
2023-01-21 17:04:00,General,Twitter,Community Engagement ,14809,109,Photo,0.007360388952663921,Saturday,17
2023-01-21 15:01:00,General,Instagram,N/A ,3945,0,Video,0.0,Saturday,15
2023-01-21 15:00:00,General,Twitter,N/A ,26261,777,Video,0.02958760138608583,Saturday,15
2023-01-21 13:11:00,General,Instagram,N/A ,3981,0,Photo,0.0,Saturday,13
2023-01-21 13:08:00,General,Instagram,N/A ,4076,0,Video,0.0,Saturday,13
2023-01-21 13:07:00,General,Instagram,N/A ,4175,0,Video,0.0,Saturday,13
2023-01-21 13:07:00,General,Instagram,N/A ,4303,0,Video,0.0,Saturday,13
2023-01-21 13:07:00,General,Instagram,N/A ,4543,0,Photo,0.0,Saturday,13
2023-01-21 13:06:00,General,Twitter,N/A ,64614,4268,Mixed,0.06605379639087504,Saturday,13
2023-01-21 09:43:00,General,Instagram,N/A ,4552,0,Photo,0.0,Saturday,9
2023-01-21 09:42:00,CSGO,Twitter,N/A ,1574,62,Photo,0.03939008894536213,Saturday,9
2023-01-21 08:59:00,General,Instagram,N/A ,4903,0,Photo,0.0,Saturday,8
2023-01-21 08:48:00,CSGO,Twitter,N/A ,1963,32,Photo,0.0163015792154865,Saturday,8
2023-01-21 08:44:00,CSGO,Twitter,N/A ,3213,431,Video,0.1341425459072518,Saturday,8
2023-01-21 08:37:00,CSGO,Twitter,N/A ,1858,225,Video,0.12109795479009688,Saturday,8
2023-01-21 07:44:00,CSGO,Twitter,Community Engagement ,2748,88,Photo,0.03202328966521106,Saturday,7
2023-01-21 07:44:00,General,Instagram,N/A ,6012,0,Photo,0.0,Saturday,7
2023-01-21 05:00:00,CSGO,Twitter,Community Engagement ,8878,930,Video,0.10475332282045506,Saturday,5
2023-01-20 15:33:00,ContentCreators,YouTube,N/A ,1676,56,Video,0.03341288782816229,Friday,15
2023-01-20 15:33:00,ContentCreators,YouTube,N/A ,2031,130,Video,0.06400787789266371,Friday,15
2023-01-20 15:33:00,ContentCreators,YouTube,N/A ,225,15,Video,0.06666666666666667,Friday,15
2023-01-20 15:33:00,ContentCreators,YouTube,N/A ,349,23,Video,0.0659025787965616,Friday,15
2023-01-20 15:33:00,ContentCreators,YouTube,N/A ,341,14,Video,0.04105571847507331,Friday,15
2023-01-20 15:33:00,ContentCreators,YouTube,N/A ,2256,80,Video,0.03546099290780142,Friday,15
2023-01-20 15:33:00,ContentCreators,YouTube,N/A ,389,16,Video,0.04113110539845758,Friday,15
2023-01-19 17:30:00,DOTA2,Twitter,N/A ,2529,334,Photo,0.1320680110715698,Thursday,17
2023-01-19 17:30:00,General,Facebook,N/A ,16066,1447,Photo,0.0900659778414042,Thursday,17
2023-01-19 17:30:00,General,Facebook,N/A ,16066,1447,Photo,0.0900659778414042,Thursday,17
2023-01-19 17:30:00,General,Facebook,N/A ,32131,2892,Photo,0.09000653574429679,Thursday,17
2023-01-19 17:20:00,DOTA2,Twitter,N/A ,499,5,Text,0.01002004008016032,Thursday,17
2023-01-19 17:12:00,DOTA2,Twitter,N/A ,5825,503,Photo,0.0863519313304721,Thursday,17
2023-01-19 17:12:00,General,Facebook,N/A ,54064,19836,Photo,0.3668984906777153,Thursday,17
2023-01-19 17:09:00,DOTA2,Twitter,N/A ,2609,123,Text,0.047144499808355694,Thursday,17
2023-01-19 17:03:00,General,Instagram,N/A ,6162,0,Photo,0.0,Thursday,17
2023-01-19 17:02:00,General,Facebook,N/A ,50656,12539,Photo,0.24753237523689198,Thursday,17
2023-01-19 17:02:00,General,Facebook,Community Engagement ,26131,1719,Photo,0.06578393479009606,Thursday,17
2023-01-19 17:01:00,DOTA2,Twitter,N/A ,5688,441,Photo,0.07753164556962025,Thursday,17
2023-01-19 16:58:00,DOTA2,Twitter,N/A ,4421,813,Video,0.18389504636959964,Thursday,16
2023-01-19 16:56:00,General,Facebook,N/A ,41106,11339,Video,0.2758478081058726,Thursday,16
2023-01-19 16:07:00,General,Twitter,N/A ,3355,49,Text,0.014605067064083458,Thursday,16
2023-01-19 15:53:00,General,Facebook,N/A ,34311,3844,Text,0.11203404156101542,Thursday,15
2023-01-19 15:53:00,DOTA2,Twitter,N/A ,2254,104,Text,0.04614019520851819,Thursday,15
2023-01-19 15:50:00,General,Facebook,N/A ,50391,20177,Photo,0.40040880315929434,Thursday,15
2023-01-19 15:49:00,DOTA2,Twitter,N/A ,5392,1369,Photo,0.2538946587537092,Thursday,15
2023-01-19 15:40:00,CSGO,Twitter,Community Engagement ,14420,835,Photo,0.05790568654646325,Thursday,15
2023-01-19 15:19:00,General,Facebook,N/A ,35546,4192,Text,0.11793169414280087,Thursday,15
2023-01-19 15:19:00,DOTA2,Twitter,N/A ,2505,108,Text,0.04311377245508982,Thursday,15
2023-01-19 14:47:00,DOTA2,Twitter,N/A ,535,15,Text,0.028037383177570093,Thursday,14
2023-01-19 14:41:00,General,Facebook,N/A ,29562,4153,Text,0.1404844056559096,Thursday,14
2023-01-19 14:41:00,DOTA2,Twitter,N/A ,2647,155,Text,0.05855685681904042,Thursday,14
2023-01-19 14:39:00,General,Facebook,Community Engagement ,51020,12408,Photo,0.2431987455899647,Thursday,14
2023-01-19 14:36:00,DOTA2,Twitter,N/A ,1518,113,Photo,0.07444005270092227,Thursday,14
2023-01-19 14:36:00,General,Facebook,N/A ,43290,19652,Photo,0.45396165396165394,Thursday,14
2023-01-19 14:34:00,General,Facebook,N/A ,39364,8207,Video,0.20848999085458794,Thursday,14
2023-01-19 14:33:00,DOTA2,Twitter,N/A ,1205,170,Video,0.14107883817427386,Thursday,14
2023-01-19 14:25:00,General,Facebook,N/A ,35794,20721,Photo,0.5788959043415097,Thursday,14
2023-01-19 14:24:00,DOTA2,Twitter,N/A ,1238,115,Photo,0.09289176090468497,Thursday,14
2023-01-19 14:24:00,General,Facebook,Community Engagement ,30869,2775,Photo,0.08989601218050472,Thursday,14
2023-01-19 13:56:00,DOTA2,Twitter,N/A ,1250,77,Photo,0.0616,Thursday,13
2023-01-19 13:51:00,General,Facebook,N/A ,24479,3487,Photo,0.14244862943747702,Thursday,13
2023-01-19 13:38:00,DOTA2,Twitter,N/A ,1696,103,Photo,0.0607311320754717,Thursday,13
2023-01-19 13:38:00,General,Facebook,N/A ,42489,6597,Photo,0.155263715314552,Thursday,13
2023-01-19 13:37:00,General,Facebook,Community Engagement ,12150,445,Photo,0.03662551440329218,Thursday,13
2023-01-19 13:37:00,General,Instagram,N/A ,5951,0,Photo,0.0,Thursday,13
2023-01-19 12:30:00,General,Twitter,Evil Exhibited ,449052,7882,Photo,0.017552532891513678,Thursday,12
2023-01-19 11:20:00,General,Twitter,N/A ,486,32,Text,0.06584362139917696,Thursday,11
2023-01-19 10:09:00,General,Instagram,N/A ,5560,0,Photo,0.0,Thursday,10
2023-01-19 10:08:00,General,Instagram,N/A ,5702,0,Photo,0.0,Thursday,10
2023-01-19 10:08:00,General,Instagram,N/A ,5796,0,Photo,0.0,Thursday,10
2023-01-19 10:08:00,General,Instagram,N/A ,5971,0,Photo,0.0,Thursday,10
2023-01-19 09:40:00,CSGO,Twitter,N/A ,28358,2295,Photo,0.08092954369137456,Thursday,9
2023-01-19 09:38:00,General,Instagram,N/A ,6157,0,Photo,0.0,Thursday,9
2023-01-19 09:38:00,CSGO,Twitter,N/A ,34775,1883,Photo,0.05414809489575845,Thursday,9
2023-01-19 09:30:00,CSGO,Twitter,N/A ,7792,1258,Video,0.1614476386036961,Thursday,9
2023-01-19 08:38:00,General,Facebook,N/A ,52862,10412,Photo,0.1969656842344217,Thursday,8
2023-01-19 08:37:00,DOTA2,Twitter,N/A ,1114,63,Photo,0.05655296229802514,Thursday,8
2023-01-19 08:37:00,DOTA2,Twitter,N/A ,5464,365,Photo,0.06680087847730601,Thursday,8
2023-01-19 08:19:00,CSGO,Twitter,N/A ,10114,1191,Video,0.11775756377298793,Thursday,8
2023-01-19 08:15:00,General,Instagram,N/A ,6301,0,Photo,0.0,Thursday,8
2023-01-19 08:13:00,CSGO,Twitter,N/A ,4270,138,Photo,0.03231850117096019,Thursday,8
2023-01-19 08:08:00,CSGO,Twitter,N/A ,8987,1228,Video,0.13664181595638145,Thursday,8
2023-01-19 07:38:00,CSGO,Twitter,N/A ,5352,701,Video,0.13097907324364724,Thursday,7
2023-01-19 07:18:00,CSGO,Twitter,N/A ,1305,15,Text,0.011494252873563218,Thursday,7
2023-01-19 07:17:00,CSGO,Twitter,N/A ,7649,768,Video,0.10040528173617466,Thursday,7
2023-01-19 06:58:00,General,Instagram,N/A ,6656,0,Photo,0.0,Thursday,6
2023-01-19 06:57:00,CSGO,Twitter,N/A ,1983,63,Photo,0.03177004538577912,Thursday,6
2023-01-19 06:02:00,General,Facebook,N/A ,40,23,Photo,0.575,Thursday,6
2023-01-19 06:02:00,General,Facebook,N/A ,20,8,Album,0.4,Thursday,6
2023-01-19 06:00:00,CSGO,Twitter,Community Engagement ,6161,162,Photo,0.02629443272196072,Thursday,6
2023-01-19 06:00:00,General,Instagram,N/A ,8024,0,Photo,0.0,Thursday,6
2023-01-18 14:06:00,CSGO,Twitter,N/A ,32891,3719,Video,0.11307044480252956,Wednesday,14
2023-01-18 10:58:00,General,Facebook,N/A ,33842,10296,Video,0.3042373382187814,Wednesday,10
2023-01-18 10:58:00,DOTA2,Twitter,N/A ,10312,824,Video,0.07990690457719161,Wednesday,10
2023-01-17 17:25:00,General,Facebook,N/A ,47757,13729,Photo,0.2874761815021882,Tuesday,17
2023-01-17 17:24:00,DOTA2,Twitter,N/A ,7022,578,Photo,0.08231273141555112,Tuesday,17
2023-01-17 17:21:00,General,Instagram,N/A ,8375,0,Photo,0.0,Tuesday,17
2023-01-17 17:20:00,General,Facebook,Community Engagement ,19780,2183,Photo,0.11036400404448939,Tuesday,17
2023-01-17 17:18:00,DOTA2,Twitter,N/A ,4091,335,Photo,0.08188706917624053,Tuesday,17
2023-01-17 17:18:00,General,Facebook,N/A ,50365,11250,Photo,0.22336940335550481,Tuesday,17
2023-01-17 17:13:00,General,Facebook,N/A ,186100,30082,Video,0.1616442772702848,Tuesday,17
2023-01-17 17:13:00,DOTA2,Twitter,N/A ,7987,909,Video,0.11380994115437586,Tuesday,17
2023-01-17 16:57:00,General,Facebook,N/A ,28273,5795,Video,0.20496586849644538,Tuesday,16
2023-01-17 16:56:00,DOTA2,Twitter,N/A ,1670,276,Video,0.16526946107784432,Tuesday,16
2023-01-17 16:29:00,DOTA2,Twitter,N/A ,2121,325,Video,0.15322960867515323,Tuesday,16
2023-01-17 16:28:00,General,Facebook,N/A ,66029,9579,Video,0.14507261960653653,Tuesday,16
2023-01-17 16:19:00,DOTA2,Twitter,N/A ,1439,74,Text,0.05142460041695622,Tuesday,16
2023-01-17 16:18:00,General,Facebook,N/A ,18212,2763,Video,0.1517131561607731,Tuesday,16
2023-01-17 16:17:00,DOTA2,Twitter,N/A ,4164,298,Video,0.07156580211335255,Tuesday,16
2023-01-17 16:08:00,General,Facebook,N/A ,37281,7025,Photo,0.18843378664735388,Tuesday,16
2023-01-17 16:06:00,DOTA2,Twitter,N/A ,4598,181,Photo,0.03936494127881688,Tuesday,16
2023-01-17 16:02:00,General,Facebook,N/A ,34889,7422,Text,0.21273180658660323,Tuesday,16
2023-01-17 16:02:00,DOTA2,Twitter,N/A ,2536,139,Text,0.05481072555205047,Tuesday,16
2023-01-17 15:38:00,General,Facebook,Community Engagement ,8623,592,Photo,0.06865360083497622,Tuesday,15
2023-01-17 15:29:00,General,Instagram,N/A ,10232,0,Photo,0.0,Tuesday,15
2023-01-17 15:27:00,General,Facebook,N/A ,32342,3744,Photo,0.1157627852328242,Tuesday,15
2023-01-17 15:27:00,DOTA2,Twitter,N/A ,8755,402,Photo,0.04591661907481439,Tuesday,15
2023-01-17 15:15:00,CSGO,Twitter,N/A ,322,5,Text,0.015527950310559006,Tuesday,15
2023-01-17 15:00:00,CSGO,Twitter,Community Engagement ,82237,1505,Photo,0.018300764862531464,Tuesday,15
2023-01-17 14:01:00,General,Twitter,N/A ,557,38,Video,0.06822262118491922,Tuesday,14
2023-01-17 14:00:00,General,Twitter,Community Engagement ,28884,1102,Photo,0.03815261044176707,Tuesday,14
2023-01-17 12:00:00,General,LinkedIn,N/A ,5270,121,Photo,0.022960151802656547,Tuesday,12
2023-01-17 12:00:00,General,Twitter,N/A ,34946,920,Photo,0.026326332055170834,Tuesday,12
2023-01-17 11:45:00,DOTA2,Twitter,N/A ,967,25,Video,0.025853154084798345,Tuesday,11
2023-01-17 11:42:00,DOTA2,Twitter,N/A ,1267,50,Text,0.03946329913180742,Tuesday,11
2023-01-17 11:22:00,General,Twitter,N/A ,6896,311,Video,0.04509860788863109,Tuesday,11
2023-01-17 10:00:00,General,Facebook,N/A ,28557,5986,Video,0.2096158560072837,Tuesday,10
2023-01-17 10:00:00,General,Twitter,Community Engagement ,153426,2707,Video,0.01764368490347138,Tuesday,10
2023-01-17 10:00:00,General,Facebook,Community Engagement ,47822,1367,Video,0.028585170005436828,Tuesday,10
2023-01-17 10:00:00,DOTA2,Twitter,N/A ,10818,739,Video,0.06831207247180625,Tuesday,10
2023-01-17 10:00:00,General,Instagram,N/A ,29426,1156,Video,0.039284986066743695,Tuesday,10
2023-01-17 09:13:00,DOTA2,Twitter,N/A ,1257,102,Photo,0.081145584725537,Tuesday,9
2023-01-17 09:13:00,DOTA2,Twitter,N/A ,2459,154,Photo,0.0626270841805612,Tuesday,9
2023-01-17 09:13:00,General,Facebook,N/A ,50700,7510,Photo,0.14812623274161735,Tuesday,9
2023-01-16 10:04:00,General,Facebook,N/A ,40906,7083,Photo,0.17315308267735785,Monday,10
2023-01-16 10:02:00,DOTA2,Twitter,N/A ,3030,257,Photo,0.08481848184818482,Monday,10
2023-01-16 09:00:00,General,Twitter,N/A ,22325,57,Link,0.002553191489361702,Monday,9
2023-01-15 09:00:00,CSGO,Twitter,Community Engagement ,204908,5013,Photo,0.024464637788666133,Sunday,9
2023-01-14 10:00:00,DOTA2,Twitter,N/A ,5680,477,Photo,0.08397887323943662,Saturday,10
2023-01-13 15:04:00,General,Instagram,N/A ,5355,0,Video,0.0,Friday,15
2023-01-13 15:00:00,General,Twitter,N/A ,15447,133,Text,0.008610086100861008,Friday,15
2023-01-13 15:00:00,General,Twitter,N/A ,27952,1382,Video,0.04944190040068689,Friday,15
2023-01-13 12:44:00,General,Instagram,N/A ,5022,0,Photo,0.0,Friday,12
2023-01-13 12:44:00,General,Instagram,N/A ,5182,0,Video,0.0,Friday,12
2023-01-13 12:42:00,General,Instagram,N/A ,5382,0,Video,0.0,Friday,12
2023-01-13 12:41:00,General,Instagram,N/A ,6149,0,Photo,0.0,Friday,12
2023-01-13 12:37:00,General,Twitter,N/A ,2560,105,Photo,0.041015625,Friday,12
